Гудермесские ГЭС;Гудермес-Сити;Ф-30;2;3c440929-de53-44f3-8616-19b67985193d
Шалинский РЭС;Шали;Ф-9;74;3c4470d6-3af9-4431-aeb7-48ab25030d38
Урус-Мартановский РЭС;Предгорная;Ф-6;4;3c545330-d940-4047-b15e-219d1cbe7417
Наурский РЭС;Наурская;Ф-4;1;3c649bf7-ca01-44c9-a75f-2c0d7a2568dc
Курчалоевский РЭС;Бачи-Юрт;Ф-3;18;3c65442c-2ec8-4939-8d4f-109672a5f791
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-5;14;3c6f2227-676b-473a-8237-560aa71e2527
Грозненские ГЭС;Восточная;Ф-6;16;3c6f596e-3a57-4c18-ac7b-495d14d54f6a
Шалинский РЭС;Цемзавод;Ф-3;10;3c7d0c5e-b00b-4efc-895d-eee3a281a9cc
Грозненские ГЭС;Южная;Ф-12;65;3c974f60-3dd5-452a-9bce-1cb1bd26ee91
Шелковской РЭС;Старогладовская;Ф-5;6;3c9d11ab-530e-47d2-b323-518d75eb66ff
Аргунские ГЭС;Бердыкель;Ф-4;24;3cac09fd-a570-4dd0-ac88-2b50c29d1de4
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;7;3cbf884b-9596-4468-ac3d-e258bf552af9
Веденский РЭС;Махкеты;Ф-2;16;3cde063b-717b-4112-909f-eeffdcd5b71e
Грозненские ГЭС;Холодильник;Ф-16;246;3ce2b834-da1e-4dbc-9207-6d2c603a7679
Гудермесские ГЭС;Гудермес-Город;Ф-24;34;3cef59ce-8f4f-431e-a31c-c062cfb402f5
Шелковской РЭС;Старогладовская;Ф-4;5;3cf60176-bd51-4870-b18e-a3ef0500f710
Курчалоевский РЭС;Курчалой-110;Ф-9;49;3cf791b7-0f9b-403c-a0a8-75578d523878
Наурский РЭС;Корнеево;Ф-1;3;3d029f14-1ef4-4587-981e-fc1c75d27ff0
Гудермесские ГЭС;Гудермес-Город;Ф-14;26;3d0338a1-43e6-49d1-aeea-64ae9b1b30d6
Надтеречный РЭС;Гвардейская;Ф-2;24;3d263765-5311-40b9-a8a8-a53f4e61bcfd
Наурский РЭС;Кирово;Ф-1;6;3d3013a0-525a-4ae9-a0bb-c09c31b6d1a4
Ачхой-Мартановский РЭС;Самашки;Ф-2;33;3d335201-cc49-4c9e-8028-c87dca831a71
Ачхой-Мартановский РЭС;Ассиновская;Ф-1;2;3d3a77e9-e802-4911-bdd4-6a16694111ab
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;21;3d3ae692-25ec-4f87-a9a8-b8fbb2331500
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;60;3d594ea0-8a11-4d3d-b3e1-57ac6dee0777
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-2;10;3d772a02-028a-4d31-8354-53f9f29d239e
Грозненские ГЭС;Холодильник;Ф-37;722;3d7a3c4f-469e-414e-9166-9bd694899328
Гудермесские ГЭС;Мединструмент;Ф-5;9;3d7c4267-8053-4ee2-a956-55a8bbe71bb6
Грозненские ГЭС;Южная;Ф-8;6;3d814c22-55a9-4af0-918a-57bc240608b8
Шалинский РЭС;Шали;Ф-5;71;3d89c8fd-663e-459e-bafe-01e505bce01f
Гудермесский РЭС;Гудермес-Город;Ф-16;126;3d8ce20f-5b2f-4977-8a3b-27633245370c
Гудермесские ГЭС;Гудермес-Сити;Ф-30;36;3d8dd945-ce49-4888-8d09-7f85d94878d7
Гудермесский РЭС;Ойсунгур;Ф-5;19;3d9d2976-5fbd-4245-87e3-42631b4399a3
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;50;3da63529-eb71-498e-91d6-ed864badc64d
Курчалоевский РЭС;Бачи-Юрт;Ф-3;27;3dbfca47-e10c-4a3c-b067-71f02345314e
Грозненский РЭС;Озеро;ф-8;4;3dcadd63-8c53-4bc5-9eb2-0043767c2a69
Шалинский РЭС;Шали;Ф-1;1;3de7667d-a4e4-4601-a5ec-1d9d850efb51
Шалинский РЭС;Цемзавод;Ф-3;14;3df21255-c60d-4f10-972b-709b236d33d3
Надтеречный РЭС;Надтеречная;Ф-3;20;3e0471ad-bdac-437a-8af3-2bdadc331520
Урус-Мартановский РЭС;Горец;Ф-2;31;3e0491a8-14ed-4f9c-aa69-9285cb966207
Гудермесские ГЭС;Гудермес-Город;Ф-18;22;3e135c36-0290-4cd0-9f91-0e583bcfa80f
Шалинский РЭС;Шали;Ф-5;36;3e17b786-e7f3-4ae2-9820-0b180e3e4a78
Грозненский РЭС;Горячеисточенская;Ф-5;8;3e221b9b-1ae8-430a-8bc8-6360a759b711
Шалинский РЭС;Шали;Ф-3;43;3e320780-b6ca-477f-8816-3101d76c6117
Грозненский РЭС;Толстой Юрт;Ф-1;15;3e347458-46af-4665-b3cb-dfe102b274c7
Шалинский РЭС;Цемзавод;Ф-3;61;3e366ca7-b534-4f62-a5df-dcbda637ff22
Шалинский РЭС;Сержень-Юрт;Ф-2;1;3e3e48b9-885a-4835-8afc-38b316775bc7
Грозненский РЭС;Толстой Юрт;Ф-8;19;3e4e280a-bea9-4b6c-a26d-8b68a0e5033d
Грозненский РЭС;Правобережная;Ф-1;24;3e5892b9-0c0e-44ed-a36d-eb6c966d6d7b
Шалинский РЭС;Гойт-Корт;Ф-9;3;3e6c020b-b64a-4f05-995b-27ac89a87001
Гудермесский РЭС;Энгель-Юрт;Ф-3;29;3e6f1e4f-b1e0-4332-8c44-c29214a01836
Урус-Мартановский РЭС;Урус-Мартан;Ф-1;6;3e8df0cf-a520-4cb2-b701-de1dc89cb79a
Ачхой-Мартановский РЭС;Самашки;Ф-7;16;3e928fe9-8d9c-4d98-ae46-754836d4698d
Гудермесские ГЭС;Мединструмент;Ф-5;10;3e939be4-6c0d-4a74-a5c6-61c514d837bc
Грозненский РЭС;№84;Ф-8;28;3ebcd403-e872-4c7e-b1f8-51238a01a84f
Гудермесский РЭС;Ойсунгур;Ф-1;36;3ec5da84-320a-4b5d-ae40-3dc2ebb026b4
Гудермесские ГЭС;Гудермес-Город;Ф-18;66;3ec9e7f6-5626-47ef-a9a4-6ce433e2b281
Гудермесские ГЭС;Гудермес-Город;Ф-14;31;3ed0caf7-8c3b-4e6a-9bab-eddc24c017fe
Надтеречный РЭС;Гвардейская;Ф-3;2;3ed1173a-57fa-4e5c-9e63-70196f990568
Шелковской РЭС;Ново-Щедринская;Ф-2;8;3edd9317-2317-4a9b-8251-1e622db72d01
Гудермесский РЭС;Энгель-Юрт;Ф-1;64;3eed318c-e289-4e13-81da-833d4376416e
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;30;3f0e8266-018e-4c63-949b-88ee45fcefb0
Наурский РЭС;Капустино;Ф-2;6;3f1fe790-eaa8-4a84-b394-5dac77407c8c
Шалинский РЭС;Шали;Ф-9;7;3f308a86-0e52-4c5b-a4de-c4aacf4297ae
Гудермесские ГЭС;Гудермес-Город;Ф-24;2;3f32aa95-c63b-4ccb-88c2-773600d687f7
Шалинский РЭС;Шали;Ф-5;55;3f372625-baff-4799-9497-2e65ddc50700
Шелковской РЭС;Бороздиновская;Ф-2;4;3f38e572-70a0-4c8a-8b42-ae4f5b95ac54
Урус-Мартановский РЭС;Алхазурово;Ф-6;10;3f3e8859-b68a-4bd6-80ce-622e200e605c
Грозненские ГЭС;Северная;Ф-27;199;3f5098e5-af2d-4746-b82a-1d94873e5d59
Надтеречный РЭС;Надтеречная;Ф-2;27;3f5bb253-680b-4969-8fab-e34c6477681d
Грозненские ГЭС;Консервная;Ф-17;9;3f966ed6-01e0-47b5-ba20-2e6441ebe35f
Урус-Мартановский РЭС;Горец;Ф-18;45;3fa1ae48-dbe6-4853-8cb3-19111e828aa6
Шалинский РЭС;Шали;Ф-9;45;3fa99f57-bd9f-4923-8dbf-efa42fff7180
Грозненские ГЭС;Северная;Ф-4;170;3fb90839-5394-4fa7-8cef-ff6db62c6edd
Шалинский РЭС;Шали;Ф-2;84;3fcaf0ff-e079-48c0-8b21-10f9dcae62c9
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-5;4;3fd17d27-8d47-4d09-99fc-89b40b43b05b
Гудермесский РЭС;Энгель-Юрт;Ф-3;2;3fd82d9b-f7b8-4c5a-a6ab-9917923c0cb2
Веденский РЭС;Ведено;Ф-3;20;3fe6ba94-2320-4809-8b79-7439f50db03d
Гудермесские ГЭС;Гудермес-Город;Ф-14;26;3ff1f0a4-d568-47dd-a26e-3f9a4eb1df04
Гудермесские ГЭС;Гудермес-Город;Ф-17;31;4003ca50-37a9-416d-917e-c4183510ddaf
Грозненские ГЭС;Холодильник;Ф-6;247;40269865-2fcd-40ef-a5b7-a4b7914b4ed2
Гудермесские ГЭС;Гудермес-Город;Ф-7;23;405c6675-a584-4f30-932d-90aacdb1e10a
Гудермесские ГЭС;Гудермес-Город;Ф-22;22;406851f3-4661-49c6-8897-f23b8311989a
Наурский РЭС;Николаевская;Ф-1;14;406ff76f-ff30-4d58-8af0-d968976fc448
Надтеречный РЭС;Надтеречная;Ф-6;6;4070407f-14d6-4d8a-aa8b-75983c9b8d8d
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;82;40793fbf-cf32-4fdb-82d1-23730b8becbc
Урус-Мартановский РЭС;Горец;Ф-3;68;4081f04e-1a8c-4f94-80fd-b243681fe693
Гудермесские ГЭС;Гудермес-Город;Ф-14;49;408f930b-49cc-4211-8964-7aa260206239
Аргунские ГЭС;Аргунская ТЭЦ;Ф-17;128;40925e58-ab19-4029-87fc-788b9f40a736
Шалинский РЭС;Шали;Ф-5;51;40a6bdea-59fa-4191-a88d-c36f92dd796b
Шелковской РЭС;Ново-Щедринская;Ф-2;16;40e8fa37-0976-4205-8436-88d6ca74ee76
Аргунские ГЭС;АКХП;Ф-7;15;410b14aa-4e88-43b4-9952-de8c7a2b02cd
Курчалоевский РЭС;Бачи-Юрт;Ф-2;5;410bf64a-30df-4c86-9b1b-c1ee4c9027e5
Шалинский РЭС;Шали;Ф-2;92;413024a4-b3e9-4b23-b5fb-9e1fa2b1a401
Курчалоевский РЭС;Курчалой-110;Ф-2;95;4142ce71-fa91-4bd6-a479-db26bd82d28e
Гудермесские ГЭС;Гудермес-Город;Ф-18;32;4144c1a8-0bb1-4079-a87b-8e84e5399ab3
Гудермесские ГЭС;Гудермес-Город;Ф-14;13;41843ada-baae-4937-946b-3a0984536edb
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;200;41be1842-cbd9-40f5-a9cb-f3d931c38f0d
Урус-Мартановский РЭС;Горец;Ф-9;9;41dd9deb-d6fd-4311-b6c0-c1853ecc60e1
Гудермесские ГЭС;Гудермес-Город;Ф-22;40;41df5098-5fc1-47ef-9bf8-dbc5700c4574
Наурский РЭС;Кирово;Ф-3;1;41e76516-1081-4a72-9267-c4c6eef94c90
Итум-Калинский РЭС;Итум-Кале;Ф-4;30;4217a82f-feab-4599-b0d8-a6b0bedd1f46
Шалинский РЭС;Сержень-Юрт;Ф-5;34;421d09ef-93a7-421c-bfa4-f0075de22a92
Грозненские ГЭС;Восточная;Ф-3;365;421d25bc-78b0-421b-b2cd-deed06f7693d
Шатойский РЭС;Цемзавод;Ф-2;19;422170a0-6b29-4760-9dec-18fde4df76b7
Урус-Мартановский РЭС;Урус-Мартан;Ф-3;3;424406aa-26b6-4b53-9f70-cf286a46acfe
Аргунские ГЭС;АКХП;Ф-7;42;42449718-3051-4af5-8ba1-89e1e487c116
Гудермесские ГЭС;Гудермес-Город;Ф-14;12;42508713-cf5f-43be-b7cd-280883356a04
Урус-Мартановский РЭС;Горец;Ф-19;31;4265b9d4-94f8-4fd3-9f0a-b7d54a2c9662
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;16;428d5837-eb86-4970-8f84-0515f7bd3058
Надтеречный РЭС;Надтеречная;Ф-5;32;428f7dd3-b7d0-4c07-9006-5b2d99f79e1d
Надтеречный РЭС;Надтеречная;Ф-6;5;42b136e8-d911-43bb-ab11-7dcbbc885cd6
Гудермесский РЭС;АКХП;Ф-9;6;42bed24b-affb-46a1-bad7-9fb69108727a
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;10;42c22b9e-8c96-4823-bd90-33ed00f23495
Урус-Мартановский РЭС;Красноармейская;Ф-11;26;42cfb50e-b0a7-429f-b34b-bbe74ea9c03b
Ачхой-Мартановский РЭС;Самашки;Ф-7;8;42daf93e-8ceb-482c-a00d-950f8d2e017e
Грозненские ГЭС;Холодильник;Ф-32;249;42dc8394-ef3b-4942-9216-6322d2a0aa91
Надтеречный РЭС;Гвардейская;Ф-3;16;42e81d73-b959-48fb-b61b-ae6c4bf9a272
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;12;43052ad4-fd00-41c6-b71b-826adf25e702
Наурский РЭС;Наурская;Ф-1;18;43070b45-a343-4cd9-8840-15268932f511
Курчалоевский РЭС;Бачи-Юрт;Ф-2;24;430a3cf2-242a-4969-baa7-1a71f90e1ad0
Наурский РЭС;Николаевская;Ф-1;18;430c48e2-6791-45fc-a40b-fac7c6a973be
Шалинский РЭС;Шали;Ф-1;36;432b91d2-a73a-408f-a278-206223b19910
Грозненские ГЭС;Южная;Ф-6;КТП-186;433fb51b-0849-4fab-9a73-5367f2dbfb4a
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;21;4345e52c-9057-4363-a3a7-5cc379cfdf23
Курчалоевский РЭС;Бачи-Юрт;Ф-4;58;43537734-2048-460e-b085-4dd95bd1f6f1
Урус-Мартановский РЭС;Урус-Мартан;Ф-3;10;4356e94d-fb30-4245-89a0-6479d9996c41
Шалинский РЭС;Шали;Ф-9;1;4357fe46-cf14-4754-87e2-3a6a2e849a0f
Урус-Мартановский РЭС;Горец;Ф-20;15;435b7554-8fad-4632-a168-a38a4e884bf2
Шалинский РЭС;Шали;Ф-5;12;437a9d37-12e5-4e8f-94fb-f586c53b878f
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;30;43a7ca37-731b-4396-851e-1823f067417f
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;50;43b351fb-59ba-4cd0-8fae-286ace9c9b6c
Ножай-Юртовский РЭС;Саясан;Ф-2;4;43b75671-7f69-4424-baf5-39fd0b950636
Наурский РЭС;Корнеево;Ф-4;12;43c21015-64cd-4590-aa4c-7efdcffd2ef9
Ачхой-Мартановский РЭС;Серноводская;Ф-1;3;43dcfab4-69ae-4d18-9e91-75025ea72317
Грозненские ГЭС;Тепличная;Ф-1;ТП-184;43efc720-5f41-4ab5-b71c-7487e13ce195
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;14;4400e440-d6ef-4f57-98c2-f9815420185c
Шалинский РЭС;Шали;Ф-5;67;440da2eb-4dd9-4e9a-a130-904544496281
Гудермесский РЭС;Ойсунгур;Ф-4;62;440ec73b-2a2c-4bfa-8e7d-bae208c38360
Надтеречный РЭС;Гвардейская;Ф-1;15;441c9a6e-6b5d-457b-81df-2322752684dc
Грозненские ГЭС;Южная;Ф-23;137;44208954-d4b1-4ffb-9dd5-50d6835cdaa1
Гудермесские ГЭС;Гудермес-Город;Ф-14;57;442614b7-3077-4869-a34e-105e7671939d
Ачхой-Мартановский РЭС;Серноводская;Ф-2;7;4430a151-0069-4e94-a9fb-a7e3638a3b30
Урус-Мартановский РЭС;Алхазурово;Ф-7;20;4435a3ad-44e8-4681-aa45-30a04a46f91b
Шелковской РЭС;Червленная;Ф-6;11;44488f44-ca6f-49a1-a17e-92b7b11ffe0e
Урус-Мартановский РЭС;Горец;Ф-18;53;445b7491-d014-4c3e-a74a-4d15fcc803e3
Надтеречный РЭС;Знаменская;Ф-8;34;446fd688-437a-4fc4-b811-3e9cb8b5bf4c
Грозненский РЭС;Толстой Юрт;Ф-2;8;4475539a-70bf-46cf-91f3-f3190eb4eee6
Урус-Мартановский РЭС;Горец;Ф-3;75;4484110c-adcf-4098-9664-39598f9fdc9f
Веденский РЭС;Ведено;Ф-3;5;44adc8a2-ae39-4558-a617-c7d74b6a582a
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;9;44ba9168-d357-4394-9f80-6e3e2e9857b0
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;16;44e513ec-e030-4680-9e6e-454bc465c263
Шалинский РЭС;Сержень-Юрт;Ф-5;12;44f6cbfb-2a5f-470d-85a4-7c1003d94878
Грозненские ГЭС;Восточная;Ф-8;398;44f7b8f6-d2e2-4a81-9925-22af71333440
Гудермесские ГЭС;Гудермес-Город;Ф-14;34;44f7c96b-39a4-405c-b198-34b1da0430aa
Грозненский РЭС;Толстой Юрт;Ф-1;11;44ffaaed-a41a-4180-9ad6-24d336fe57ba
Грозненские ГЭС;Холодильник;Ф-15;471;4505c6d5-9283-48ce-916e-67da0ef5d9e3
Гудермесские ГЭС;Гудермес-Город;Ф-22;13;45145236-dfba-4258-b44f-5d7b4dc526cf
Грозненские ГЭС;Холодильник;Ф-16;241;4536b6b9-1e4a-4618-b32d-d47d08f9b77c
Шатойский РЭС;Цемзавод;Ф-2;27;453a6f49-c694-465a-85e8-11ee19507777
Грозненский РЭС;Калаус;Ф-5;3;454ff01d-beae-4655-ba8d-873c168642d9
Итум-Калинский РЭС;Итум-Кале;Ф-4;27;455b6e6b-0f6d-4924-add1-ea5d4bfade26
Ножай-Юртовский РЭС;Беной;Ф-2;4;455cabde-e884-48f1-bce0-4a3cf0345d62
Урус-Мартановский РЭС;Урус-Мартан;Ф-1;31;45663688-038b-48bb-927a-b12ba65c635f
Шелковской РЭС;Сар-Сакай;Ф-2;14;456a1c82-f2ec-4e8b-92b6-b98325daa7ee
Гудермесские ГЭС;Гудермес-Город;Ф-22;88;457d0499-4b8f-4b0e-a73b-0599c271efb6
Аргунские ГЭС;АКХП;Ф-7;104;4588af3e-d3ce-42f1-a41d-a0a0da481a4a
Гудермесские ГЭС;Гудермес-Город;Ф-7;17;45944912-2e24-4c0d-96a0-99f471a66846
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;27;45b29719-d8c3-4596-9641-3fc9fc0c3708
Гудермесский РЭС;Гудермес-Город;Ф-16;9;45d12676-afc5-4e25-89a1-b31f957bd8f7
Урус-Мартановский РЭС;Горец;Ф-13;3;45ddf316-a9a1-40f5-a834-81b65299a5b1
Шелковской РЭС;Ново-Щедринская;Ф-2;6;45e8696c-e786-41c3-b1ca-90239bd487ea
Ачхой-Мартановский РЭС;Самашки;Ф-3;15;45ec597e-55df-451a-a1ee-83383c612e7e
Курчалоевский РЭС;Бачи-Юрт;Ф-3;13;45ef1d5e-5df8-4dc5-a03c-8f393e92dbcd
Ачхой-Мартановский РЭС;Ассиновская;Ф-1;1;45f3fdf9-b42b-4ddf-bccd-239e246b9af6
Гудермесский РЭС;Гудермес-Сити;Ф-23;25;460b2116-ebcd-45f0-ba64-ccc841d36ce5
Грозненские ГЭС;Холодильник;Ф-35;331;461b488e-5d57-4187-9a3b-beb768226502
Шалинский РЭС;Сержень-Юрт;Ф-1;01;4636b497-0d8e-47a4-900e-1255149cd101
Гудермесский РЭС;Гудермес-Сити;Ф-23;8;463cd7e8-0b1b-489d-8101-a42da8edc1d9
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;38;463d602f-5683-41de-a9c2-e8052bbb2233
Шелковской РЭС;Шелковская-110;Ф-1;7;4643be4d-9451-4bce-a38f-b73af7070ae9
Шелковской РЭС;Червленная;Ф-6;25;4652912a-9a72-404b-a069-78dc8a089e6a
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;3;4660a521-877b-4a20-93e4-afed51ff49a0
Грозненские ГЭС;Южная;Ф-4;310;4667abe9-a9e5-42c4-b1a5-89cff8aa625a
Надтеречный РЭС;Знаменская;Ф-8;7;466833c7-470b-43d0-a51a-e538b32b2964
Гудермесские ГЭС;Гудермес-Город;Ф-7;24;466fcf3a-eef1-41ff-b223-1a0be49512a7
Грозненский РЭС;Правобережная;Ф-1;37;46750b8b-be26-4c71-96dd-a498d2774f89
Шелковской РЭС;Червленная;Ф-4;2;467756b6-5175-451d-8fbf-fab764e22c79
Ачхой-Мартановский РЭС;Серноводская;Ф-2;2;4684ea79-972b-4ba1-8a33-51b9f1311955
Шалинский РЭС;Шали;Ф-5;45;46a89675-951a-4626-b3e2-9de1ec2a3a89
Шатойский РЭС;Цемзавод;Ф-2;2;46c4a91a-fc47-456a-9c35-9bab85f13799
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;9;46c6bbca-286d-480b-83c3-1b9ecd204c16
Грозненский РЭС;Петропавловская;Ф-1;80;46c79077-82c3-4817-b7f4-3dc11f99d20d
Курчалоевский РЭС;Курчалой-110;Ф-8;8;46cd486e-6793-40c8-ae17-b305d042e843
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;22;46cfb545-4162-4cd3-a03e-83682611d678
Урус-Мартановский РЭС;Горец;Ф-2;1;46cfe7ae-c5c9-482a-8905-466077f3805d
Грозненские ГЭС;№ 56;Ф-14;303;46dca635-e600-4207-b6e9-2641585df2fd
Грозненский РЭС;Калаус;Ф-3;6;46e3810e-0da4-4ed4-9e0d-fe07a85f85c7
Ножай-Юртовский РЭС;Беной;Ф-6;3;46e9d2d4-92a1-4ce4-b88a-54dc1230b35e
Курчалоевский РЭС;Бачи-Юрт;Ф-4;9;46f10f34-ca45-4397-891b-e86640ee7be5
